Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,DeliveryMissing,Gender,Name,City,State Code,State_x,Zip Code,Country_x,Continent,Birthday,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category,Country_y,State_y,Square Meters,Open Date,Exchange
1491008,2,2019-01-30,2019-01-31,1846024,0,1373,1,USD,False,Male,Rod Scott,New York,NY,New York,10011,United States,North America,1954-06-09,Contoso Phone with Memory Dialing-single line E88 White,Contoso,White,7.23,14.19,501,Home & Office Phones,5,Cell phones,Online,Online,1402.1969696969697,2010-01-01,1.0
1491008,3,2019-01-30,2019-01-31,1846024,0,772,2,USD,False,Male,Rod Scott,New York,NY,New York,10011,United States,North America,1954-06-09,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Black,Contoso,Black,6.07,11.9,308,Computers Accessories,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
1491014,1,2019-01-30,2019-01-31,613382,0,532,3,EUR,False,Female,Eulalie Laderoute,FONTENAY-SOUS-BOIS,IL,Île-de-France,94120,France,Europe,1945-07-23,WWI LCD20 M220 White,Wide World Importers,White,119.11,259.0,304,Monitors,3,Computers,Online,Online,1402.1969696969697,2010-01-01,0.875
1491014,2,2019-01-30,2019-01-31,613382,0,876,1,EUR,False,Female,Eulalie Laderoute,FONTENAY-SOUS-BOIS,IL,Île-de-France,94120,France,Europe,1945-07-23,Contoso Wireless Notebook Optical Mouse X205 Blue,Contoso,Blue,43.06,129.95,308,Computers Accessories,3,Computers,Online,Online,1402.1969696969697,2010-01-01,0.875
1491014,3,2019-01-30,2019-01-31,613382,0,511,3,EUR,False,Female,Eulalie Laderoute,FONTENAY-SOUS-BOIS,IL,Île-de-France,94120,France,Europe,1945-07-23,Adventure Works LCD17 E200 White,Adventure Works,White,50.47,99.0,304,Monitors,3,Computers,Online,Online,1402.1969696969697,2010-01-01,0.875
1491014,4,2019-01-30,2019-01-31,613382,0,2008,7,EUR,False,Female,Eulalie Laderoute,FONTENAY-SOUS-BOIS,IL,Île-de-France,94120,France,Europe,1945-07-23,Fabrikam Microwave 2.2CuFt M1250 Black,Fabrikam,Black,91.97,199.99,803,Microwaves,8,Home Appliances,Online,Online,1402.1969696969697,2010-01-01,0.875
1491017,1,2019-01-30,2019-02-03,148716,0,1678,7,AUD,False,Female,Layla Bateson,MAPOON,QLD,Queensland,4874,Australia,Australia,1961-08-12,MGS Hand Games for Office worker L299 Red,Tailspin Toys,Red,5.6,16.89,701,Boxed Games,7,Games and Toys,Online,Online,1402.1969696969697,2010-01-01,1.3899
1491017,2,2019-01-30,2019-02-03,148716,0,70,2,AUD,False,Female,Layla Bateson,MAPOON,QLD,Queensland,4874,Australia,Australia,1961-08-12,NT Wireless Bluetooth Stereo Headphones E102 Silver,Northwind Traders,Silver,22.05,47.95,106,Bluetooth Headphones,1,Audio,Online,Online,1402.1969696969697,2010-01-01,1.3899
1491020,1,2019-01-30,2019-02-05,1885279,0,416,1,USD,False,Female,Carla Hastings,Southfield,MI,Michigan,48075,United States,North America,1971-08-01,Adventure Works Desktop PC2.33 XD233 Silver,Adventure Works,Silver,321.05,969.0,303,Desktops,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
1491020,2,2019-01-30,2019-02-05,1885279,0,2101,5,USD,False,Female,Carla Hastings,Southfield,MI,Michigan,48075,United States,North America,1971-08-01,Contoso Water Heater 4.3GPM M1250 Silver,Contoso,Silver,403.53,877.5,804,Water Heaters,8,Home Appliances,Online,Online,1402.1969696969697,2010-01-01,1.0
1491023,1,2019-01-30,2019-01-31,1313113,0,1582,1,USD,False,Female,Mercedes Leon,Ocean Drive Beach,SC,South Carolina,29582,United States,North America,1963-12-25,SV DVD 48 DVD Storage Binder M50 Black,Southridge Video,Black,8.27,17.99,602,Movie DVD,6,"Music, Movies and Audio Books",Online,Online,1402.1969696969697,2010-01-01,1.0
1491023,2,2019-01-30,2019-01-31,1313113,0,2488,3,USD,False,Female,Mercedes Leon,Ocean Drive Beach,SC,South Carolina,29582,United States,North America,1963-12-25,Contoso Rubberized Skin BlackBerry E100 Black,Contoso,Black,7.64,14.99,505,Cell phones Accessories,5,Cell phones,Online,Online,1402.1969696969697,2010-01-01,1.0
1491023,3,2019-01-30,2019-01-31,1313113,0,472,6,USD,False,Female,Mercedes Leon,Ocean Drive Beach,SC,South Carolina,29582,United States,North America,1963-12-25,Proseware CRT19 E201 Black,Proseware,Black,35.18,69.0,304,Monitors,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
1492000,1,2019-01-31,2019-02-04,872536,0,1440,1,EUR,False,Male,Wytze van der Avoird,Hoorn,NH,Noord-Holland,1621 BR,Netherlands,Europe,1956-12-02,The Phone Company Touch Screen Phones - CRT M11 Grey,The Phone Company,Grey,86.91,189.0,503,Touch Screen Phones,5,Cell phones,Online,Online,1402.1969696969697,2010-01-01,0.8705
1492005,1,2019-01-31,2019-02-04,1065501,0,1583,6,GBP,False,Female,Sofia Dobson,UFFCULME,Exeter,Exeter,EX15 2GW,United Kingdom,Europe,1994-02-10,SV DVD 58 DVD Storage Binder M55 Black,Southridge Video,Black,6.39,13.89,602,Movie DVD,6,"Music, Movies and Audio Books",Online,Online,1402.1969696969697,2010-01-01,0.7623
1492006,1,2019-01-31,2019-02-06,1767101,0,59,9,USD,False,Male,Samuel Lewis,Maydelle,TX,Texas,75652,United States,North America,1957-05-27,WWI 1GB Digital Voice Recorder Pen E100 Pink,Wide World Importers,Pink,79.53,156.0,104,Recording Pen,1,Audio,Online,Online,1402.1969696969697,2010-01-01,1.0
1492006,2,2019-01-31,2019-02-06,1767101,0,116,1,USD,False,Male,Samuel Lewis,Maydelle,TX,Texas,75652,United States,North America,1957-05-27,"Adventure Works 20"" CRT TV E15 Silver",Adventure Works,Silver,86.67,169.99,201,Televisions,2,TV and Video,Online,Online,1402.1969696969697,2010-01-01,1.0
1492006,3,2019-01-31,2019-02-06,1767101,0,86,7,USD,False,Male,Samuel Lewis,Maydelle,TX,Texas,75652,United States,North America,1957-05-27,NT Wireless Bluetooth Stereo Headphones M402 Black,Northwind Traders,Black,45.98,99.99,106,Bluetooth Headphones,1,Audio,Online,Online,1402.1969696969697,2010-01-01,1.0
1492013,1,2019-01-31,2019-02-03,772646,0,484,2,EUR,False,Female,Artemisia Siciliani,Prasco,AL,Alessandria,15010,Italy,Europe,1948-01-18,Proseware LCD17W E202 White,Proseware,White,65.77,129.0,304,Monitors,3,Computers,Online,Online,1402.1969696969697,2010-01-01,0.8705
1492024,1,2019-01-31,2019-02-07,1459686,0,430,1,USD,False,Male,Evan Bourassa,Ann Arbor,MI,Michigan,48104,United States,North America,1959-03-08,Adventure Works Desktop PC1.60 ED160 Brown,Adventure Works,Brown,137.63,269.95,303,Desktops,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
1492031,1,2019-01-31,2019-02-05,1553334,0,1930,1,USD,False,Male,Michael Martin,New York,NY,New York,10019,United States,North America,1976-12-01,Fabrikam Refrigerator 4.6CuFt E2800 Grey,Fabrikam,Grey,152.94,299.99,802,Refrigerators,8,Home Appliances,Online,Online,1402.1969696969697,2010-01-01,1.0
1492031,2,2019-01-31,2019-02-05,1553334,0,2413,7,USD,False,Male,Michael Martin,New York,NY,New York,10019,United States,North America,1976-12-01,Litware 18'' Adjustable Oscillating Pedestal Fan E301 Black,Litware,Black,18.78,36.83,808,Fans,8,Home Appliances,Online,Online,1402.1969696969697,2010-01-01,1.0
1493000,1,2019-02-01,2019-02-03,1570164,0,1675,2,USD,False,Male,Leslie Postell,San Diego,CA,California,92123,United States,North America,1955-06-25,MGS Hand Games men M300 Red,Tailspin Toys,Red,3.17,6.89,701,Boxed Games,7,Games and Toys,Online,Online,1402.1969696969697,2010-01-01,1.0
1493000,2,2019-02-01,2019-02-03,1570164,0,2239,2,USD,False,Male,Leslie Postell,San Diego,CA,California,92123,United States,North America,1955-06-25,WWI Floor Lamp M215 White,Wide World Importers,White,155.89,339.0,806,Lamps,8,Home Appliances,Online,Online,1402.1969696969697,2010-01-01,1.0
1493005,1,2019-02-01,2019-02-05,2082991,0,1018,4,USD,False,Male,Michael Ward,Baltimore,MD,Maryland,21212,United States,North America,1980-11-15,A. Datum All in One Digital Camera M200 Green,A. Datum,Green,86.45,188.0,401,Digital Cameras,4,Cameras and camcorders,Online,Online,1402.1969696969697,2010-01-01,1.0
1493005,2,2019-02-01,2019-02-05,2082991,0,1572,2,USD,False,Male,Michael Ward,Baltimore,MD,Maryland,21212,United States,North America,1980-11-15,SV DVD Player M110 Silver,Southridge Video,Silver,26.67,57.99,602,Movie DVD,6,"Music, Movies and Audio Books",Online,Online,1402.1969696969697,2010-01-01,1.0
1493017,1,2019-02-01,2019-02-05,1415607,0,1661,1,USD,False,Female,Sarah Roos,Little Rock,AR,Arkansas,72205,United States,North America,2001-04-12,MGS Hand Games for kids E300 Yellow,Tailspin Toys,Yellow,2.8,5.5,701,Boxed Games,7,Games and Toys,Online,Online,1402.1969696969697,2010-01-01,1.0
1493017,2,2019-02-01,2019-02-05,1415607,0,2091,3,USD,False,Female,Sarah Roos,Little Rock,AR,Arkansas,72205,United States,North America,2001-04-12,Contoso Water Heater 4.3GPM M1250 Blue,Contoso,Blue,403.53,877.5,804,Water Heaters,8,Home Appliances,Online,Online,1402.1969696969697,2010-01-01,1.0
1493017,3,2019-02-01,2019-02-05,1415607,0,1985,10,USD,False,Female,Sarah Roos,Little Rock,AR,Arkansas,72205,United States,North America,2001-04-12,Fabrikam Microwave 1.6CuFt M1250 White,Fabrikam,White,82.77,179.99,803,Microwaves,8,Home Appliances,Online,Online,1402.1969696969697,2010-01-01,1.0
1493021,1,2019-02-01,2019-02-06,1842681,0,99,1,USD,False,Female,Hilda Weir,Sacramento,CA,California,95814,United States,North America,1961-02-12,WWI Wireless Bluetooth Stereo Headphones M170 Black,Wide World Importers,Black,55.18,120.0,106,Bluetooth Headphones,1,Audio,Online,Online,1402.1969696969697,2010-01-01,1.0
1493021,2,2019-02-01,2019-02-06,1842681,0,443,1,USD,False,Female,Hilda Weir,Sacramento,CA,California,95814,United States,North America,1961-02-12,WWI Desktop PC3.0 M0300 Silver,Wide World Importers,Silver,160.49,349.0,303,Desktops,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
1493022,1,2019-02-01,2019-02-04,1380600,0,669,1,USD,False,Male,Phillip Peterson,Florence,AL,Alabama,35630,United States,North America,1968-02-14,Proseware Wireless Photo All-in-One Printer M390 Black,Proseware,Black,86.45,188.0,306,"Printers, Scanners & Fax",3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
1493022,2,2019-02-01,2019-02-04,1380600,0,1361,5,USD,False,Male,Phillip Peterson,Florence,AL,Alabama,35630,United States,North America,1968-02-14,Contoso Behind Centrex X15 White,Contoso,White,16.56,49.99,501,Home & Office Phones,5,Cell phones,Online,Online,1402.1969696969697,2010-01-01,1.0
1493022,3,2019-02-01,2019-02-04,1380600,0,73,4,USD,False,Male,Phillip Peterson,Florence,AL,Alabama,35630,United States,North America,1968-02-14,NT Wireless Bluetooth Stereo Headphones E102 White,Northwind Traders,White,22.05,47.95,106,Bluetooth Headphones,1,Audio,Online,Online,1402.1969696969697,2010-01-01,1.0
1494001,1,2019-02-02,2019-02-05,419225,0,1760,5,EUR,False,Female,Kristin Abt,Karlsruhe Innenstadt-West,BW,Baden-Württemberg,76137,Germany,Europe,1936-02-29,MGS Return of Arcade Anniversary Edition M390,Tailspin Toys,Blue,43.6,94.8,702,Download Games,7,Games and Toys,Online,Online,1402.1969696969697,2010-01-01,0.8718
1494001,2,2019-02-02,2019-02-05,419225,0,6,2,EUR,False,Female,Kristin Abt,Karlsruhe Innenstadt-West,BW,Baden-Württemberg,76137,Germany,Europe,1936-02-29,Contoso 2G MP3 Player E200 Black,Contoso,Black,11.0,21.57,101,MP4&MP3,1,Audio,Online,Online,1402.1969696969697,2010-01-01,0.8718
1494005,1,2019-02-02,2019-02-04,1780459,0,1934,2,USD,False,Female,Sonja Woodruff,Tampa,FL,Florida,33634,United States,North America,1986-09-13,Fabrikam Refrigerator 19CuFt M7600 Orange,Fabrikam,Orange,413.42,899.0,802,Refrigerators,8,Home Appliances,Online,Online,1402.1969696969697,2010-01-01,1.0
1494005,2,2019-02-02,2019-02-04,1780459,0,88,2,USD,False,Female,Sonja Woodruff,Tampa,FL,Florida,33634,United States,North America,1986-09-13,NT Wireless Transmitter and Bluetooth Headphones M150 Black,Northwind Traders,Black,49.69,149.99,106,Bluetooth Headphones,1,Audio,Online,Online,1402.1969696969697,2010-01-01,1.0
1494007,1,2019-02-02,2019-02-06,2055764,0,143,4,USD,False,Male,Noé Caraballo,Dana,IN,Indiana,47847,United States,North America,1973-12-08,"Adventure Works 15.6"" LCD TV M130W White",Adventure Works,White,152.94,299.99,201,Televisions,2,TV and Video,Online,Online,1402.1969696969697,2010-01-01,1.0
1494009,1,2019-02-02,2019-02-07,1947606,0,53,3,USD,False,Male,Jack Perkins,Los Angeles,CA,California,90014,United States,North America,1973-02-05,WWI 4GB Video Recording Pen X200 Black,Wide World Importers,Black,98.07,296.0,104,Recording Pen,1,Audio,Online,Online,1402.1969696969697,2010-01-01,1.0
1494009,2,2019-02-02,2019-02-07,1947606,0,349,1,USD,False,Male,Jack Perkins,Los Angeles,CA,California,90014,United States,North America,1973-02-05,Fabrikam Laptop10.1 M0100 White,Fabrikam,White,195.26,383.0,301,Laptops,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
1494010,1,2019-02-02,2019-02-05,1251726,0,347,2,USD,False,Male,Aaron Taylor,Winston Salem,NC,North Carolina,27001,United States,North America,1961-11-21,Fabrikam Laptop14.1 M4100 White,Fabrikam,White,269.48,586.0,301,Laptops,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
1494010,2,2019-02-02,2019-02-05,1251726,0,120,3,USD,False,Male,Aaron Taylor,Winston Salem,NC,North Carolina,27001,United States,North America,1961-11-21,"Adventure Works 13"" Color TV E25 Black",Adventure Works,Black,61.17,119.99,201,Televisions,2,TV and Video,Online,Online,1402.1969696969697,2010-01-01,1.0
1494010,3,2019-02-02,2019-02-05,1251726,0,54,1,USD,False,Male,Aaron Taylor,Winston Salem,NC,North Carolina,27001,United States,North America,1961-11-21,WWI 4GB Video Recording Pen X200 Red,Wide World Importers,Red,98.07,296.0,104,Recording Pen,1,Audio,Online,Online,1402.1969696969697,2010-01-01,1.0
1494011,1,2019-02-02,2019-02-08,1851335,0,1648,3,USD,False,Male,Joel Torres,Tucson,AZ,Arizona,85704,United States,North America,1978-07-27,Contoso DVD 7-Inch Player Portable E200 Black,Contoso,Black,56.08,109.99,602,Movie DVD,6,"Music, Movies and Audio Books",Online,Online,1402.1969696969697,2010-01-01,1.0
1494011,2,2019-02-02,2019-02-08,1851335,0,87,2,USD,False,Male,Joel Torres,Tucson,AZ,Arizona,85704,United States,North America,1978-07-27,NT Wireless Bluetooth Stereo Headphones M402 Purple,Northwind Traders,Purple,45.98,99.99,106,Bluetooth Headphones,1,Audio,Online,Online,1402.1969696969697,2010-01-01,1.0
1494011,3,2019-02-02,2019-02-08,1851335,0,1755,1,USD,False,Male,Joel Torres,Tucson,AZ,Arizona,85704,United States,North America,1978-07-27,MGS MechWarrior 4: Knight E121,Tailspin Toys,Black,33.09,64.9,702,Download Games,7,Games and Toys,Online,Online,1402.1969696969697,2010-01-01,1.0
1494015,1,2019-02-02,2019-02-05,1407506,0,1489,3,USD,False,Female,Kim Bullen,Oakland,CA,California,94612,United States,North America,1951-05-15,The Phone Company Smart phones Unlocked International M800 Grey,The Phone Company,Grey,142.56,310.0,504,Smart phones & PDAs,5,Cell phones,Online,Online,1402.1969696969697,2010-01-01,1.0
1494015,2,2019-02-02,2019-02-05,1407506,0,1455,6,USD,False,Female,Kim Bullen,Oakland,CA,California,94612,United States,North America,1951-05-15,The Phone Company Pen Touch Screen Phones M320 Gold,The Phone Company,Gold,133.36,290.0,503,Touch Screen Phones,5,Cell phones,Online,Online,1402.1969696969697,2010-01-01,1.0
1494015,3,2019-02-02,2019-02-05,1407506,0,783,2,USD,False,Female,Kim Bullen,Oakland,CA,California,94612,United States,North America,1951-05-15,Contoso Education Supplies Bundle E200 White,Contoso,White,6.88,13.5,308,Computers Accessories,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
1494020,1,2019-02-02,2019-02-09,1819252,0,104,1,USD,False,Female,Ariel Robinson,Brewster,KS,Kansas,67732,United States,North America,1977-09-29,WWI Wireless Bluetooth Stereo Headphones M270 White,Wide World Importers,White,52.88,115.0,106,Bluetooth Headphones,1,Audio,Online,Online,1402.1969696969697,2010-01-01,1.0
1494020,2,2019-02-02,2019-02-09,1819252,0,1822,4,USD,False,Female,Ariel Robinson,Brewster,KS,Kansas,67732,United States,North America,1977-09-29,MGS Age of Empires II: The Conquerors Expansion 2009 E178,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys,Online,Online,1402.1969696969697,2010-01-01,1.0
1494022,1,2019-02-02,2019-02-04,1345643,0,821,1,USD,False,Female,Barbara Robinson,Valdez Creek Mine,AK,Alaska,99755,United States,North America,1986-04-16,Contoso USB 2.0 Dock Station docking station M800 Grey,Contoso,Grey,13.75,29.9,308,Computers Accessories,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
1494024,1,2019-02-02,2019-02-07,1795690,0,1582,2,USD,False,Male,Louis Lee,Clute,TX,Texas,77531,United States,North America,1957-01-09,SV DVD 48 DVD Storage Binder M50 Black,Southridge Video,Black,8.27,17.99,602,Movie DVD,6,"Music, Movies and Audio Books",Online,Online,1402.1969696969697,2010-01-01,1.0
1494026,1,2019-02-02,2019-02-07,795665,0,1319,3,EUR,False,Male,Fidenzio Romano,Laterina Stazione,AR,Arezzo,52020,Italy,Europe,1964-12-08,Contoso Multi-line phones M30 Black,Contoso,Black,10.57,22.99,501,Home & Office Phones,5,Cell phones,Online,Online,1402.1969696969697,2010-01-01,0.8718
1494027,1,2019-02-02,2019-02-06,1691683,0,95,2,USD,False,Female,Jeanette Martinez,Anchorage,AK,Alaska,99503,United States,North America,1962-05-25,WWI Stereo Bluetooth Headphones E1000 Silver,Wide World Importers,Silver,34.36,67.4,106,Bluetooth Headphones,1,Audio,Online,Online,1402.1969696969697,2010-01-01,1.0
1494031,1,2019-02-02,2019-02-11,1212939,0,1810,7,USD,False,Female,Hannah Aiello,Los Angeles,CA,California,90017,United States,North America,1996-09-09,MGS Bicycle Card Games2009 E166,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys,Online,Online,1402.1969696969697,2010-01-01,1.0
1494031,2,2019-02-02,2019-02-11,1212939,0,971,1,USD,False,Female,Hannah Aiello,Los Angeles,CA,California,90017,United States,North America,1996-09-09,A. Datum Full Frame Digital Camera X300 Grey,A. Datum,Grey,76.53,231.0,401,Digital Cameras,4,Cameras and camcorders,Online,Online,1402.1969696969697,2010-01-01,1.0
1494032,1,2019-02-02,2019-02-06,1287862,0,1197,4,USD,False,Female,Judith Parrish,San Antonio,TX,Texas,78240,United States,North America,1938-05-24,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Grey,Fabrikam,Grey,220.25,432.0,405,Camcorders,4,Cameras and camcorders,Online,Online,1402.1969696969697,2010-01-01,1.0
1494032,2,2019-02-02,2019-02-06,1287862,0,647,1,USD,False,Female,Judith Parrish,San Antonio,TX,Texas,78240,United States,North America,1938-05-24,Proseware Fax phone E100 Black,Proseware,Black,44.36,87.0,306,"Printers, Scanners & Fax",3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
1494032,3,2019-02-02,2019-02-06,1287862,0,48,2,USD,False,Female,Judith Parrish,San Antonio,TX,Texas,78240,United States,North America,1938-05-24,WWI 1GB Pulse Smart pen E50 Silver,Wide World Importers,Silver,76.45,149.95,104,Recording Pen,1,Audio,Online,Online,1402.1969696969697,2010-01-01,1.0
1494040,1,2019-02-02,2019-02-07,1390208,0,1627,2,USD,False,Female,Ophelia Roderick,New Brockton,AL,Alabama,36351,United States,North America,1936-10-19,Contoso DVD 48 DVD Storage Binder M50 Black,Contoso,Black,8.27,17.99,602,Movie DVD,6,"Music, Movies and Audio Books",Online,Online,1402.1969696969697,2010-01-01,1.0
1494040,2,2019-02-02,2019-02-07,1390208,0,182,2,USD,False,Female,Ophelia Roderick,New Brockton,AL,Alabama,36351,United States,North America,1936-10-19,SV 16xDVD M320 Silver,Southridge Video,Silver,54.72,119.0,202,VCD & DVD,2,TV and Video,Online,Online,1402.1969696969697,2010-01-01,1.0
1496003,1,2019-02-04,2019-02-05,2083381,0,1177,5,USD,False,Female,Eusebia Valladares,Moravia,NY,New York,13118,United States,North America,1945-02-22,Fabrikam Trendsetter 1/2'' 3mm X300 White,Fabrikam,White,330.99,999.0,405,Camcorders,4,Cameras and camcorders,Online,Online,1402.1969696969697,2010-01-01,1.0
1496003,2,2019-02-04,2019-02-05,2083381,0,1310,2,USD,False,Female,Eusebia Valladares,Moravia,NY,New York,13118,United States,North America,1945-02-22,Contoso Digital Camera/Camcorder USB Cable E324 Silver,Contoso,Silver,14.28,28.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,Online,Online,1402.1969696969697,2010-01-01,1.0
1496009,1,2019-02-04,2019-02-12,706638,0,2135,2,EUR,False,Male,Riccardo Lettiere,Celle Ligure,SV,Savona,17015,Italy,Europe,1968-12-11,Contoso Coffee Maker Auto 10C M1000 Grey,Contoso,Grey,343.05,745.99,805,Coffee Machines,8,Home Appliances,Online,Online,1402.1969696969697,2010-01-01,0.8737
1496015,1,2019-02-04,2019-02-11,171253,0,137,1,AUD,False,Female,Chloe Webb,BUANGLA,NSW,New South Wales,2540,Australia,Australia,1949-06-28,"Adventure Works 32"" LCD HDTV M130 Silver",Adventure Works,Silver,229.93,499.99,201,Televisions,2,TV and Video,Online,Online,1402.1969696969697,2010-01-01,1.3851
1497002,1,2019-02-05,2019-02-08,550082,0,856,1,EUR,False,Male,Dennis Hahn,Wörthsee,BY,Freistaat Bayern,82237,Germany,Europe,1992-07-21,Contoso Multimedia Speakers M25 Black,Contoso,Black,59.32,129.0,308,Computers Accessories,3,Computers,Online,Online,1402.1969696969697,2010-01-01,0.8754
